HouseID_EC,neighborhood_id,neighborhood_name,date_entered,entered_by,qaqc_date,qaqc_by,survey_date,survey_time,survey_time_ampm,crew,weather_sunny,weather_cloudy,weather_hot,weather_cool,weather_dry,weather_rain,single_family_home,corner_lot,no_sidewalk,property_othernotes,property_notes,houseexterior_ivy,houseexterior_paint,houseexterior_wood,houseexterior_vinyl,houseexterior_bars,houseexterior_block,houseexterior_stucco,houseexterior_other,houseexterior_other_describe,exteriorquality_high,exteriorquality_medium,exteriorquality_low,yardmaintenance_high,yardmaintenance_medium,yardmaintenance_low,yardorderliness_high,yardorderliness_medium,yardorderliness_low,yardquality_notes,lawn_present,lawn_patchiness,lawn_percent_living,lawn_percent_dead,lawn_percent_weeds,lawn_percent_bare,lawn_percent_other,lawn_other_description,lawngrasscolor_percent_verygreen,lawngrasscolor_percent_modgreen,lawngrasscolor_percent_greenyellow,lawngrasscolor_percent_yellow,lawngrasscolor_percent_brown,lawnallcolor_percent_verygreen,lawnallcolor_percent_medgreen,lawnallcolor_percent_greenyellow,lawnallcolor_percent_yellow,lawnallcolor_percent_brown,lawn_quality,lawn_notes,lawn_edges_trimmed,lawn_recently_mowed,grass_height_cm,weed_height_cm,lawn_weeds_none,lawn_weeds_few,lawn_weeds_some,lawn_weeds_numerous,lawn_weeds_throughout,xeric_weeds_none,xeric_weeds_few,xeric_weeds_some,xeric_weeds_numerous,xeric_weeds_throughout,other_weedy_areas,other_weedy_areas_description,tree_pruning_evidence,tree_pruning_evidence_notes,shrub_pruning_evidence,shrub_pruning_evidence_notes,view_streettrees,view_streettree_viewshed_quantity,view_streettree_viewshed_species,view_streettree_viewshed_height_m,view_streettree_house_quantity,view_streettree_house_species,view_streettree_house_height_m,view_desertpark,view_mesicpark,view_commercial,view_industrial,view_multifamily,view_highway,view_school,view_none,view_notes,view_neighbor_left,view_neighbor_right,view_neighbor_acrossst,view_neighbor_acrossleft,view_neighbor_acrossright,fence_front_wood_height,fence_front_wood_gate,fence_backside_wood_height,fence_backside_wood_gate,fence_front_cement_height,fence_front_cement_gate,fence_backside_cement_height,fence_backside_cement_gate,fence_front_chainlink_height,fence_front_chainlink_gate,fence_backside_chainlink_height,fence_backside_chainlink_gate,fence_front_metal_height,fence_front_metal_gate,fence_backside_metal_height,fence_backside_metal_gate,fence_front_hedge_height,fence_front_hedge_gate,fence_backside_hedge_height,fence_backside_hedge_gate,fence_continuity,bird_feeder,water_feature,front_patio,cats,dogs,animal_waste,religious_ornaments,flagpole,cars_in_yard,potted_plants,play_equiptment_toys,lawn_ornaments,chairs_tables,river_bed,topography,litter,plant_litter,maintenance_tools,lightpost,other_yard_feature,other_yard_feature_describe,drip_irrigation,sprinklers_ground,sprinklers_hose,hose,nutrients,watercan,flood_irrigation,management_unknown,management_other,management_other_describe,yard_human_activities,neighborhood_human_activities,animals_observed,animals_in_yard,animals_in_neighborhood,amount_grass_front,amount_grass_back,amount_veg_front,amount_veg_back,yard_type_front,yard_type_front_description,yard_type_back,yard_type_back_description,cactus_visible,food_garden_visible,palm_trees_visible,front_yard_area_m2,notes
12a,1,South Phoenix,08/05/08,jv,09/08/08,mjs,07/24/08,9:05 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,1,yard is bare; where water is grass and weeds grow,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4: mostly bare,4:mostly bare,4: all bare,4: mostly bare,0,0,6,1,3.5,0,6,0,3.5,1,0,0,0,0,6,0,0,0,0,0,6ft wooden gate separates front and backyard; 3.5 cement wall separates left neighbor and is neighbors wall; 6ft cement wall wraps around some of backyard; 6ft other metal wraps around some of backyard; 3.5 chain link surrounds front yard,0,0,0,0,0,0,0,0,F,0,0,0,F,0,0,F,F,F,0,F,tubing lying on ground and can see that cars park in yard,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,5,6,bare with weeds and trees,5,0,0,0,0,149,
130b,2,Encanto,09/29/08,mjs,11/11/08,mjs,07/23/08,9:45 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,lawn,even,50,0,50,0,0,0,0,50,50,0,0,0,1,0,0,0,5,0,1,0,5,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,shaped,1,10,washingtonian palm,30,3,washingtonian palm,30,0,0,0,0,0,0,0,0,0,1,4:neighbors back yard (not viewable),1,1,1,0,0,0,0,0,0,"8,4",0,0,0,0,0,0,0,4,0,0,0,0,0,8ft cement wall between side & front yards on one side; 4ft brick wall & metal gate on other,0,0,F,0,0,0,0,0,0,F,0,0,F,0,0,0,0,0,0,F,for sale,1,1,0,0,0,0,0,0,0,0,landscapers landscaping,neighbor leaving in car,0,0,0,4,6,3,5,6,3/4 grass & large flowerbed & sitting area w/ patio,5,0,0,0,0,197,
1310??d,4,Ahwatukee,05/09/09,ec,10/15/09,mjs,07/08/08,9:50 AM,am,jv ec,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,lawn,even,100,0,0,0,0,0,50,0,50,0,0,0,1,0,0,0,2,0,1,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,large branches trimmed,1,maintained and healthy,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,4: none,4: none,2,4: none,0,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,separates front and back yard,F,0,F,0,0,0,0,0,0,F,0,0,F,0,F,0,F,0,0,F,"malibu lights, bird bath",1,1,0,1,0,0,0,0,0,0,0,traffic,birds drinking out of bird feeders in yard,1,0,2,5,4,5,2,0,5,0,1,0,1,644,
131b,2,Encanto,09/29/08,mjs,05/09/09,ec,07/23/08,9:00 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,lawn,even,100,0,0,0,0,0,80,20,0,0,0,0,1,0,0,0,2,0,1,0,8,0,1,0,0,0,0,1,0,0,0,0,1,flowerbed,0,0,1,shaped,1,15,washingtonian palm,30,2,washingtonian palm,30,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,7,1,2,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,short cement stucco wall around walkways & flowerbeds in front yard; 7ft wall & gate between side & back yards; 10ft veg. hedge between driveway & neighbors yard,0,0,F,0,0,0,0,0,0,F,0,0,F,0,0,0,0,0,0,F,fire pit; malibu lights,0,1,0,1,0,0,0,0,0,0,0,landscapers next door,0,0,0,3,6,4,5,6,large portion walkway/ patio area & sereral large flowerbed & shrubs along walkway & 1/2 grass,5,0,0,1,1,247,
132b,2,Encanto,11/07/08,cas,11/30/08,mjs,07/23/08,8:10 AM,am,jv ec,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,lawn,even,50,0,50,0,0,0,0,75,25,0,0,0,1,0,0,0,5,0,1,1,3,7,0,0,0,1,0,1,0,0,0,0,0,0,1,trimmed,1,shaped,1,10,washingtonian palm,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,7,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ft cement wall around sitting area; 7 ft cement wall between front and side yard with wooden gate,0,0,FB,F,F,0,0,0,0,0,0,0,FB,0,0,0,0,0,0,F,for sale,0,1,0,0,0,0,0,0,0,0,"homeowner talked with us, said re-landscaped approx 5 years ago, showed us backyard",neighbors working in yard,0,0,0,5,4,3,3,1,0,6,"half patio area, half grass",0,0,1,372,
133b,2,Encanto,10/18/08,mjs,02/18/09,rw,07/23/08,7:50 AM,am,jv ec,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,lawn,patchy,50,5,45,0,0,0,0,50,50,0,0,0,1,0,0,0,5,0,1,0,3,7,0,0,0,1,0,1,0,0,0,0,1,flowerbeds,1,0,1,shaped,1,20,washingtonian palm,30,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wooden gate & fence between side & backyards,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,walkers,0,0,0,5,6,3,5,1,0,5,0,0,0,1,282,
134b,2,Encanto,07/19/08,jv,11/20/08,mjs,07/16/08,9:40 AM,am,ec jv,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,lawn,90,0,10,0,0,0,0,0,75,25,0,0,0,1,0,0,0,2,0,1,0,5,8,0,0,1,0,0,1,0,0,0,0,1,in flower beds surrounding walkway,1,0,1,shaped,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,6,1,1,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,1ft wall surrounding patio area in front and also around flowerbed next to house; 6ft wooden gate into back yard on one side; 6ft fence (wood) around trash cans; 3ft fence between neighbors driveways; 6 ft cement wall around back yard,0,0,F,0,0,0,0,0,0,F,0,0,F,0,0,0,F,0,0,F,sign on house noting house as national register of historic places,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,3,5,6,mostly grass with several flower beds and walkways and sitting area,5,0,1,0,1,352,
135b,2,Encanto,10/14/08,mjs,11/11/08,mjs,07/23/08,7:25 AM,am,jv ec,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,lawn,patchy,90,10,0,0,0,0,60,30,0,10,0,0,1,0,0,0,2,0,1,1,5,6,0,1,0,0,0,1,0,0,0,0,0,0,1,shaped,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,8,1,0,0,0,0,2ft decorative cement see through column fence across front of yard; 2ft fence cement between either neighbors house; 8ft brick wall between side & backyard w/ metal decorative gate,0,0,F,0,0,0,0,0,0,F,0,F,F,0,0,0,0,0,0,F,lights on palm trees,1,1,0,1,0,0,0,0,0,0,homeowner working on yard & asked what we were doing,walkers,0,0,0,5,6,3,5,1,0,5,0,0,0,1,265,
136b,2,Encanto,04/23/09,mjs,09/22/09,mjs,05/23/08,9:15 AM,am,jv,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,lawn,even,80,20,0,0,0,0,0,10,30,40,20,0,0,0,1,0,7,0,1,1,4,0,1,0,0,0,0,1,0,0,0,0,1,driveway cracks,1,palms maintained,1,shaped,1,30,washingtonian palm,45,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,7ft other-metal fence & gate surrounds front porch area & garage,0,F,F,0,0,F,0,0,0,F,0,F,F,0,0,0,F,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,traffic & landscapers,0,0,0,5,6,3,5,6,large patio & large yard w/ plants in pain,5,0,0,0,1,367,
138b,2,Encanto,10/09/08,mjs,11/10/08,mjs,08/05/08,7:55 AM,am,jv,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,lawn,even,100,0,0,0,0,0,0,70,20,10,0,0,1,0,0,0,2,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,palms maintained,1,cut back,1,20,washingtonian palm,40,0,0,0,0,0,0,0,0,0,0,0,0,1,4: mostly bare,1,1,1,0,0,6,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,enlcoses backyard; front cement wall completely encloses a porchq,0,0,F,0,B,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,palm trees being trimmed,work trucks everywhere on street,0,0,0,5,6,3,5,1,0,5,0,0,0,1,266,
13a,1,South Phoenix,05/03/09,ec,09/09/09,mjs,07/24/08,8:00 AM,am,jv ec,1,0,1,0,1,0,1,0,0,1,side yards are trashed,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,lawn,patchy,90,0,10,0,0,0,100,0,0,0,0,1,0,0,0,0,6,0,0,0,20,7,0,0,1,0,0,1,0,0,0,0,1,grass growing in bare areas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4: mostly bare,4: mostly bare,1,3,1,0,0,6,1,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,"3ft chain link surrounds front yard and driveway, 6ft chain link surrounds back yard, 6ft wooden separates front and back yard at the side yard",0,0,0,0,0,0,0,0,F,0,0,0,F,0,0,F,F,0,0,F,christmas lights & boots on top of the ac,0,0,0,1,0,0,0,0,0,0,0,"neighbors outside playing, some in and out of homes, light traffic",0,0,0,4,6,3,5,1,0,5,0,0,0,0,192,
140b,2,Encanto,05/01/09,mjs,09/23/09,mjs,05/28/08,7:15 AM,am,jv,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,lawn,even,95,5,0,0,0,0,80,10,5,0,5,1,0,0,0,0,5,0,1,0,5,15,0,0,0,1,0,1,0,0,0,0,1,flowerbed,0,0,1,shaping,1,35,washingtonian palm,45,2,washingtonian palm,45,0,1,0,0,1,1,0,0,0,4: none,1,4: none,4: none,1,0,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5ft cement wall w/ 5ft wooden gate separate front & back yard,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,birds,0,1,5,6,2,5,1,0,5,0,0,0,1,169,
141b,2,Encanto,10/28/08,mjs,11/11/08,mjs,05/28/08,8:05 AM,am,jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,lawn,patchy,85,0,0,15,0,0,0,10,40,50,0,0,0,1,0,0,3,0,1,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,palms maintained,1,shaped,1,20,washingtonian palm,40,2,washingtonian palm,40,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,6ft cement wall with 4ft other-metal gate separating front & backyards,F,0,F,0,0,F,0,0,0,0,0,F,F,0,0,0,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,someone jackhammering,birds,0,1,4,6,2,5,2,0,6,0,0,0,1,158,
14215??d,4,Ahwatukee,05/09/09,ec,10/15/09,mjs,04/27/08,13:20,pm,jv ms,1,0,1,0,1,0,1,0,0,1,cul-de-sac,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,cut branches,1,shaped sage and cassia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,4: none ,3,3,0,0,5,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"2 ft wall surrounds patio, 5ft btw back and side left yard, on right side between side yard and front",0,0,FS,0,S,0,0,0,0,F,0,0,FS,0,F,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,moderate traffic on larger street,dogs,1,0,1,6,4,5,6,mostly rocks with patio area,5,0,1,0,1,287,
1426??d,4,Ahwatukee,07/14/08,jv,10/15/09,mjs,04/29/08,15:00,pm,ms jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,cut branches,1,shaped indian hawthorn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,2,2,0,0,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,between front and side right yard is wood gate; on left between side and front yard is cement wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,F,0,0,F,ceramic bowls ,1,0,0,0,0,0,0,0,1,spigot on right side,0,minimal general traffic,0,0,0,1,6,4,5,3,0,5,0,0,0,1,234,
142b,2,Encanto,05/01/09,mjs,10/14/09,mjs,08/05/08,7:00 AM,am,jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,maintained,1,maintained,1,35,mexican fan palm,35,3,mexican fan palm,40,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,7,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6ft cement wall w/ 7ft wooden gate wraps around backyard w/ large wooden gate,0,0,F,0,0,0,0,0,0,F,0,0,F,0,0,0,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,light traffic,0,0,0,1,6,4,5,3,0,5,0,`,0,1,395,
1432??d,4,Ahwatukee,07/14/08,jv,10/15/09,mjs,04/28/08,16:50,pm,ms jv ec,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,lawn,even,90,10,0,0,0,0,0,30,25,35,10,0,0,0,1,0,5,not many weeds in grass,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,no dead palms,1,shaped natal plum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,separating front side left yard is a wood gate; on the right side between the front and side yard is a cement wall,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,0,F,0,0,F,malibu lights,1,1,0,1,0,0,0,0,0,0,0,landscapers next door left,0,0,0,4,6,3,5,2,0,5,0,0,0,1,246,
143b,2,Encanto,04/20/09,mjs,09/22/09,mjs,08/05/08,6:30 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,lawn,even,65,35,0,0,0,0,15,45,0,5,35,0,1,0,0,0,5,mixed dead & alive,0,0,6,0,1,0,0,0,0,9,9,9,9,9,0,0,1,major branches trimmed,1,some shaping,1,30,mexican fan palm,35,1,mexican fan palm,35,0,0,1,0,0,1,0,0,0,1,1,3,1,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,3ft cement wall encloses front porch; 7ft cement wall & other-metal gate enclose backyard,0,0,F,0,0,0,0,0,0,F,0,0,0,0,0,0,F,0,0,F,for sale,0,1,0,1,1,0,0,0,0,0,homeowner asked about project,light traffic,0,0,0,5,6,3,5,1,0,5,0,0,0,0,136,
144b,2,Encanto,10/17/08,mjs,11/30/08,mjs,07/30/08,6:25 AM,am,jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,lawn,even,100,0,0,0,0,0,90,10,0,10,0,1,0,0,0,0,1,0,1,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,large branches trimmed,1,shrubs shaped,1,17,washingtonian palm,35,1,washingtonian palm,35,0,0,1,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,13",0,13,0,5ft veg hedge separates left neighbor in frontyard only; 13ft veg. hedge of oleander separates right neighbor & wraps around back to other side,0,0,F,0,0,0,0,0,0,F,0,0,0,0,0,0,F,0,0,F,birdhouse & patio lights,1,1,0,0,0,0,0,0,0,0,0,walkers w/ dogs,dogs,0,1,3,6,4,5,2,0,5,0,1,0,1,214,
1450??d,4,Ahwatukee,05/09/09,ec,10/15/09,mjs,06/17/08,7:30 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,palms maintained,1,shaped,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4: none,4: none,4: none,0,0,5,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"5ft separate front & back, 1ft is small wall  separating wash from yard",0,F,0,0,0,0,0,0,0,F,0,FS,0,F,F,F,F,0,0,F,malibu lights,1,0,0,1,0,0,0,0,0,0,0,light traffic,dog,0,1,1,6,3,5,3,0,5,0,1,0,1,164,
145b,2,Encanto,10/17/08,mjs,12/08/08,mjs,07/30/08,7:35 AM,am,jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,lawn,even,100,0,0,0,0,0,10,45,30,5,10,0,1,0,0,0,2,0,1,1,2,0,1,0,0,0,0,9,9,9,9,9,1,flowerbed,1,trimmed branches,1,maintained in area,1,25,washingtonian palm,40,3,washingtonian palm,40,0,0,1,0,0,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0,8,0,0,0,0,0,5,1,0,0,"6,15",0,0,0,5ft metal gate is entry way to courtyard; 6ft veg. hedge encloses courtyard; 8ft cement wall wraps backyard; 15ft veg. hedge blocks right neighbor,0,0,F,0,0,0,0,0,0,F,0,F,F,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,neighbor was getting a delivery,0,0,0,2,6,4,5,6,large patio w/ grass & flowerbed in front of it,5,0,1,0,0,159,
14625??d,4,Ahwatukee,05/09/09,ec,10/15/09,mjs,06/17/08,6:40 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,large branches,1,shaping,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,separates front and back,0,0,0,0,0,0,0,F,0,F,0,0,0,F,0,0,F,0,0,F,malibu lights & wreath,1,0,0,0,0,0,0,0,0,0,0,light traffic & walkers,dogs,0,1,1,6,3,5,3,0,5,0,1,0,1,171,
146b,2,Encanto,09/30/08,mjs,05/09/09,ec,08/04/08,10:00 AM,am,jv,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,lawn,even,100,0,0,0,0,0,40,40,10,10,0,0,1,0,0,0,5,0,1,0,5,7,0,0,1,0,0,9,9,9,9,9,1,flowerbed,1,large branches trimmed,1,slight pruning,1,30,washingtonian palm,30,7,washingtonian palm,30,0,0,0,0,1,1,0,0,0,1,3,1,4: non-residential,1,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,6ft cement wall encloses backyard; 5ft veg. hedge blocks right neighbor; 3ft wooden encloses front porch,F,0,F,0,0,0,0,0,0,F,0,0,F,0,0,0,0,0,0,F,malibu lights,1,1,0,0,0,0,0,0,0,0,0,traffic on McDowell,0,0,0,4,6,4,5,1,0,5,0,0,0,1,275,
147b,2,Encanto,10/28/08,mjs,05/09/09,ec,05/22/08,10:00 AM,am,jv,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,lawn,even,100,0,0,0,0,0,0,25,0,75,0,0,0,0,1,0,6,0,1,1,7,7,0,1,0,0,0,1,0,0,0,0,0,0,1,large branches,1,maintained,1,25,washingtonian palm,45,2,unknown tree & washingtonian palm,"15,45",0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,0,0,0,0,0,F,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,dog walkers,dog,0,1,3,6,4,5,1,0,5,0,0,0,1,224,
148b,2,Encanto,11/04/08,mjs,12/11/08,mjs,05/22/08,9:00 AM,am,jv,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,lawn,even,100,0,0,0,0,0,10,10,50,30,0,0,0,1,0,0,3,0,1,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,large branches trimmed,1,shaped,1,20,washingtonian palm,45,3,washingtonian palm,45,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,"2,8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2ft wooden around small front garden area; 10ft veg hedge and 8ft wooden gate separates front and backyards,0,0,F,0,0,0,0,0,0,F,0,0,0,0,0,0,F,0,F,F,wreath,1,1,0,0,0,0,0,0,0,0,owner came out and inquired about project,light traffic & walkers,Large snails,0,1,3,6,4,5,6,large patio w/ many large plants,5,0,0,0,1,188,
149b,2,Encanto,05/03/09,mjs,09/23/09,mjs,05/22/08,7:45 AM,am,jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,lawn,even,100,0,0,0,0,0,50,10,20,20,0,0,1,0,0,0,2,0,1,0,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35,washingtonian palm,45,2,washingtonian palm,45,0,0,0,0,0,0,0,0,0,1,1,1,4: none,1,0,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5ft cement wall & wooden gate surround part of backyard,0,0,F,0,0,0,0,0,0,F,0,0,F,0,0,0,F,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,walkers,0,0,0,5,6,3,5,1,0,5,0,0,0,1,220,
14a,1,South Phoenix,08/05/08,jv,09/11/08,mjs,07/24/08,8:15 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,rock,1,0,0,0,0,1,0,1,0,0,lawn,patchy,10,20,5,65,0,0,10,5,5,10,70,0,0,0,0,1,10,0,0,0,30,60,0,0,1,0,0,1,0,0,0,0,1,flowerbed,1,palms well maintained,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,"3, 1",0,6,0,3,1,6,0,0,0,6,1,0,0,0,0,3ft chain link wraps front yard; 3ft cement is a brick wall blocking right neighbor; 1ft cement wall holds a raised flowerbed; 6ft cement is on right side of the backyard; 6ft chain link surrounds most of backyard; 6ft other metal separates fronta nd back at side yard,0,0,F,0,0,0,0,0,0,F,F,F,F,0,0,F,F,0,0,F,santa clause statue,0,0,0,0,0,0,0,1,0,0,0,neighbor kids asked what we were doing,dog barking,0,1,3,6,2,5,6,mostly dead yard with some grass and a few plants,5,0,0,0,1,147,
